emp_no,first_name,last_name,gender,salary,to_date
201544,Krister,Zaiane,M,91768,9999-01-01
201547,Sampalli,Juneja,F,64402,9999-01-01
201645,Gino,Olano,F,78999,9999-01-01
201848,Elvis,Ebeling,F,72206,9999-01-01
201878,Mani,Binding,M,66841,9999-01-01
202013,Tremaine,Luders,F,43291,9999-01-01
202014,Mara,Bernatsky,F,61680,9999-01-01
202042,Margareta,Strehl,F,73669,9999-01-01
202063,Xiaoqiu,Flanders,M,54353,9999-01-01
202149,Pragnesh,Bridgland,F,86001,9999-01-01
202223,Marit,Waschkowski,M,82928,9999-01-01
202271,Josyula,Benner,M,71249,9999-01-01
202310,Krister,Perko,M,79767,9999-01-01
202315,Kirk,Mersereau,F,73130,9999-01-01
202339,Zine,Schaaf,F,71658,9999-01-01
202360,Indrajit,Jeong,M,48372,9999-01-01
202372,Bernardo,Msuda,M,58626,9999-01-01
202418,Xumin,Vuskovic,M,55459,9999-01-01
202473,Sigeru,Perry,M,53685,9999-01-01
202553,Limsoon,Krichel,M,64897,9999-01-01
202937,Heejo,Schlegelmilch,M,85624,9999-01-01
202941,Phuoc,Sinitsyn,M,52694,9999-01-01
202948,Haldon,Bruckman,F,54557,9999-01-01
202971,Fun,Dayana,M,66932,9999-01-01
202982,Takahito,Ritcey,M,43727,9999-01-01
202996,Tze,Hutter,M,54842,9999-01-01
203053,Shrikanth,Luke,F,86271,9999-01-01
203069,Hidekazu,DiGiano,M,85602,9999-01-01
203088,Hairong,Braunschweig,M,87926,9999-01-01
203214,Paraskevi,Kilgour,M,76135,9999-01-01
203216,Seongbin,Hofman,M,67596,9999-01-01
203238,Fei,Zallocco,M,72195,9999-01-01
203268,Uno,Poujol,F,77285,9999-01-01
203305,Naftali,Huttel,M,113050,9999-01-01
203342,Uta,Wissmann,M,66230,9999-01-01
203364,Spyrose,Herber,F,58905,9999-01-01
203385,Subhrajyoti,Maginnis,F,66717,9999-01-01
203405,Alper,Giaccio,F,94090,9999-01-01
203434,Yannik,Boreale,M,80359,9999-01-01
203522,Make,Biros,M,54630,9999-01-01
203577,Niteen,Glowinski,F,61181,9999-01-01
203578,Vojin,Codenie,M,84216,9999-01-01
203593,Leszek,Kirkerud,M,71275,9999-01-01
203595,Aria,Ariola,M,68863,9999-01-01
203600,Fai,Journel,M,68032,9999-01-01
203645,Tadahiro,Syang,M,51864,9999-01-01
203656,Chinhyun,Brodal,F,71705,9999-01-01
203792,Hatim,Mahmud,M,64537,9999-01-01
203953,Lucian,Pokrovskii,M,72418,9999-01-01
204062,Kerhong,Fadgyas,M,81517,9999-01-01
204067,Brigham,Pews,F,81902,9999-01-01
204090,Brigham,Collette,M,49175,9999-01-01
204104,Patricio,Usdin,F,93010,9999-01-01
204110,Shaw,Kalsbeek,M,54596,9999-01-01
204134,Xiaobin,Hofmeyr,M,82203,9999-01-01
204142,Xiping,Valette,F,62797,9999-01-01
204219,Sakthirel,Halloran,M,76545,9999-01-01
204220,Xiaoshan,Bain,M,58868,9999-01-01
204237,Gay,Kumaresan,F,82183,9999-01-01
204469,Ramya,Cmelik,M,84565,9999-01-01
204703,Sreekrishna,Spataro,M,72587,9999-01-01
204919,Nakhoon,Kavvadias,M,56821,9999-01-01
204977,Martina,Perl,M,76248,9999-01-01
205013,Sasan,Wilfing,M,70795,9999-01-01
205092,Masako,Spieker,F,72572,9999-01-01
205207,Ramalingam,Borstler,F,93909,9999-01-01
205251,Fai,Mullainathan,M,87290,9999-01-01
205325,Serenella,Harllee,M,78973,9999-01-01
205332,Gita,Baar,M,59638,9999-01-01
205370,Geoffry,Marchesini,F,52849,9999-01-01
205629,Guiseppe,Genin,M,66208,9999-01-01
205849,Masali,Walston,F,59694,9999-01-01
205890,Georgi,Chenoweth,F,40000,9999-01-01
205899,Radoslaw,Mundy,M,46719,9999-01-01
205918,Lihong,Ghandeharizadeh,M,73846,9999-01-01
205921,Bangqing,Chartres,M,73586,9999-01-01
206000,Atreye,Schapire,M,74177,9999-01-01
206053,Tsuneo,Alblas,M,74187,9999-01-01
206168,Serap,Matzat,F,61158,9999-01-01
206193,Kerryn,Senzako,F,51928,9999-01-01
206241,Kazuhira,Danecki,F,90951,9999-01-01
206427,Nobuyoshi,Otillio,M,46330,9999-01-01
206526,Hauke,Chepyzhov,M,58743,9999-01-01
206576,Chenxi,Chepyzhov,F,52912,9999-01-01
206578,Deborah,Onuegbe,M,65352,9999-01-01
206668,Jaana,Rabejac,F,42919,9999-01-01
206686,Shin,Mondadori,F,68433,9999-01-01
206697,Billie,Quaggetto,M,84926,9999-01-01
206718,Koldo,Ramaiah,M,78058,9999-01-01
206744,Kenton,Radivojevic,M,88379,9999-01-01
206815,Insup,Frolund,F,76749,9999-01-01
206847,Luise,Akazan,F,71871,9999-01-01
206872,Marc,Stafford,F,88174,9999-01-01
207090,Stein,Uhrig,F,64653,9999-01-01
207167,Mohd,Genin,F,55108,9999-01-01
207317,Francoise,Naudin,F,72504,9999-01-01
207416,Gaurav,Kuhnemann,M,40000,9999-01-01
207512,Valeska,Basagni,M,40000,9999-01-01
207518,Jeanna,Reinhart,M,81445,9999-01-01
207532,Lidong,Jeansoulin,M,79260,9999-01-01
207661,Hairong,Leslie,M,84931,9999-01-01
207679,Vasilis,Rosti,M,58593,9999-01-01
207798,Munir,Gyorkos,M,80464,9999-01-01
207941,Florian,Emmerich,M,83811,9999-01-01
208209,Kersti,Matzat,M,51687,9999-01-01
208212,Bangqing,Lagarias,F,61687,9999-01-01
208413,Takahira,Pena,F,93176,9999-01-01
208435,Arfst,Toyoshima,M,76615,9999-01-01
208436,Adhemar,Denny,M,63516,9999-01-01
208463,Ipke,Pillow,M,73656,9999-01-01
208525,Adam,DiGiano,F,79946,9999-01-01
208528,Sukumar,Polupanov,M,46462,9999-01-01
208531,Dmitry,Peyn,F,52959,9999-01-01
208546,Piyush,Garnier,M,77403,9999-01-01
208638,Khatoun,Zobel,M,92152,9999-01-01
208689,Hideo,Barvinok,M,53552,9999-01-01
208699,Sachio,Isaak,F,59967,9999-01-01
208742,Heather,Ruther,F,75944,9999-01-01
208746,Hatsukazu,Schaaf,M,50597,9999-01-01
208750,Leif,Thummel,F,41917,9999-01-01
208766,Masadi,Ashish,M,76829,9999-01-01
208905,Chenye,Ramsey,M,100788,9999-01-01
209174,Kiam,Vidal,F,66485,9999-01-01
209187,Shigeaki,Usery,M,54680,9999-01-01
209356,Tesuro,Jansen,F,66004,9999-01-01
209463,Arun,Masand,M,54340,9999-01-01
209654,Aksel,Stiles,F,62499,9999-01-01
209752,Amabile,Gulak,F,94327,9999-01-01
209771,Vitali,Muniz,M,64963,9999-01-01
209778,Przemyslawa,Walstra,M,71487,9999-01-01
209791,Mabhin,Garnham,F,67938,9999-01-01
209829,Froduald,Rosca,F,72139,9999-01-01
209872,Breannda,Kaiser,F,69265,9999-01-01
209906,Joydip,Fadgyas,M,62953,9999-01-01
210042,Alejandra,Hitomi,F,84492,9999-01-01
210044,Ymte,Bergere,F,62132,9999-01-01
210080,Premal,Perl,M,61598,9999-01-01
210128,Olivera,Dayana,M,57028,9999-01-01
210154,Kristine,Salverda,F,61265,9999-01-01
210155,Eirik,Koblitz,M,86430,9999-01-01
210301,Karoline,Suri,F,64879,9999-01-01
210431,Giao,Diderrich,F,51473,9999-01-01
210485,Mitchel,Codenie,F,98803,9999-01-01
210543,Zhensheng,Terwilliger,F,67687,9999-01-01
210554,Piyawadee,Beidas,M,50035,9999-01-01
210558,Bokyung,Sigstam,M,79255,9999-01-01
210571,Hirochika,Peot,F,63757,9999-01-01
210620,Anyuan,Bierman,F,62398,9999-01-01
210644,Hsiangchu,Panangaden,F,48971,9999-01-01
210651,Toney,Eiron,F,62896,9999-01-01
210677,Gor,Oehlmann,F,69752,9999-01-01
210710,Nevio,Farrar,M,76571,9999-01-01
210747,Doohun,Bratten,F,64836,9999-01-01
210751,Sanjeeva,Syrotiuk,M,87726,9999-01-01
210764,Eberhardt,Fujisaki,M,80622,9999-01-01
210781,Yongdong,Shigei,M,70547,9999-01-01
210985,Reinhard,Bauknecht,M,93071,9999-01-01
211008,Ziva,Vecchi,M,82570,9999-01-01
211040,Jaihie,Nitsch,F,64462,9999-01-01
211063,Rafols,Mahmud,M,42707,9999-01-01
211163,Ranga,Joslin,M,64665,9999-01-01
211280,Masato,Rothenberg,M,57172,9999-01-01
211304,Bowen,Hainaut,M,76185,9999-01-01
211333,Geoffry,Tetzlaff,M,55081,9999-01-01
211361,Garnet,Candan,F,56240,9999-01-01
211427,Yechiam,Bala,M,40000,9999-01-01
211430,Udo,Gyimothy,M,93749,9999-01-01
211492,Arch,Openshaw,F,40518,9999-01-01
211534,Jianhua,Cardazo,F,67492,9999-01-01
211596,Indrajit,Naumovich,M,60413,9999-01-01
211644,Menkae,Trogemann,M,76750,9999-01-01
211950,Suzette,Conde,F,52745,9999-01-01
212040,Bangqing,Lunt,M,97847,9999-01-01
212117,Gill,Hutter,F,95988,9999-01-01
212178,Alagu,Lodder,F,60800,9999-01-01
212210,Lokesh,Vakili,M,58893,9999-01-01
212365,Leon,Champarnaud,M,86151,9999-01-01
212413,Sanjiv,Limongiello,M,74133,9999-01-01
212423,Reinhold,Demke,M,72970,9999-01-01
212482,Lubomir,Angiulli,M,55971,9999-01-01
212591,Sigeru,Ravishankar,M,46201,9999-01-01
212644,Garnik,Theuretzbacher,M,81734,9999-01-01
212737,Eckart,Mitchem,F,72645,9999-01-01
212780,Yuchang,Asser,F,91383,9999-01-01
212796,Troy,Eiron,M,63375,9999-01-01
212800,Lihong,Hardjono,M,55155,9999-01-01
212826,Leucio,Malabarba,M,40000,9999-01-01
213035,Shuichi,Nitsche,F,61301,9999-01-01
213039,Oldrich,Docker,M,92281,9999-01-01
213059,Mitchel,Seiwald,F,57043,9999-01-01
213071,Jacqueline,Demian,M,40000,9999-01-01
213096,Mandell,Takanami,M,60355,9999-01-01
213126,Maia,Kolvik,F,62165,9999-01-01
213144,Patricio,Luon,F,94603,9999-01-01
213228,Itzchak,Iwayama,F,57563,9999-01-01
213271,Djenana,Acton,M,72791,9999-01-01
213305,Takahira,Farris,M,68091,9999-01-01
213480,Dinah,Srimani,M,69864,9999-01-01
213525,Kamran,Hellwagner,F,82437,9999-01-01
213786,Adas,Deyuan,M,84123,9999-01-01
213801,Aruna,Alameldin,M,75543,9999-01-01
213834,Shuji,Impagliazzo,M,84566,9999-01-01
213839,Danny,Kakkar,F,55963,9999-01-01
213843,Chaoyi,Plump,M,91586,9999-01-01
213864,Marl,Isard,F,56780,9999-01-01
213944,Goetz,Bondorf,F,56986,9999-01-01
213962,Pranjal,Rahier,M,59793,9999-01-01
213964,Shawna,Limongiello,M,63483,9999-01-01
213981,Kazuyasu,Melski,F,82873,9999-01-01
214183,Nathalie,Parfitt,F,67539,9999-01-01
214204,Alexius,Glowinski,F,68265,9999-01-01
214252,Katsuo,Granlund,M,66474,9999-01-01
214436,Ashish,Panangaden,M,77215,9999-01-01
214540,Boaz,Butner,M,41346,9999-01-01
214622,Shaw,Peha,F,74203,9999-01-01
214682,Jaroslava,Neimat,F,96068,9999-01-01
214706,Marlo,Kitai,F,53516,9999-01-01
214716,Hironobu,Makrucki,M,69425,9999-01-01
214794,Val,Ibel,M,76281,9999-01-01
214796,Leah,Cronau,M,77345,9999-01-01
214960,Yolla,Koblick,M,52879,9999-01-01
214970,Arfst,Belinskaya,M,91368,9999-01-01
214984,Tomofumi,Yurov,F,50677,9999-01-01
215104,Giap,Guting,F,64016,9999-01-01
215123,Sangeeta,Angelopoulos,M,75252,9999-01-01
215168,Houman,Hellwagner,M,61126,9999-01-01
215218,Shiv,Cappello,M,41418,9999-01-01
215247,Tonny,Hellwagner,M,89998,9999-01-01
215277,Ewing,Bach,F,66950,9999-01-01
215282,Panayotis,Stasinski,M,72349,9999-01-01
215285,Kazuhira,Osgood,M,61939,9999-01-01
215402,Sanjiv,Prochazka,F,64432,9999-01-01
215482,Samphel,Peac,M,83478,9999-01-01
215523,Feixiong,Emmerich,M,59445,9999-01-01
215576,Takushi,Anger,F,93415,9999-01-01
215696,Nigel,Iisaka,M,69942,9999-01-01
215745,Lidong,Suppi,F,63254,9999-01-01
215783,Sverrir,Prochazka,M,47789,9999-01-01
215924,Bojan,Rotem,M,49791,9999-01-01
216075,Nimmagadda,Kranzdorf,F,69047,9999-01-01
216102,Baziley,Vingron,M,58493,9999-01-01
216181,Susuma,Biran,M,60016,9999-01-01
216250,Jaana,Zweizig,F,75580,9999-01-01
216294,Keiichiro,Kalefeld,M,94349,9999-01-01
216295,Kerhong,Siegrist,M,71807,9999-01-01
216321,Masami,Lores,M,71487,9999-01-01
216326,Pantung,Zizka,M,52232,9999-01-01
216397,Feixiong,Brodal,M,78066,9999-01-01
216549,Menkae,Raney,M,40000,9999-01-01
216580,Susuma,Facello,F,60025,9999-01-01
216599,Marsja,Pettey,M,57635,9999-01-01
216642,Kazuhiko,Mondadori,M,60832,9999-01-01
216659,Munehiko,Carrera,F,76394,9999-01-01
216668,Kellie,Rodite,M,62124,9999-01-01
216670,Sreenivas,Paludetto,F,40289,9999-01-01
216748,Salvador,Jervis,F,81672,9999-01-01
216801,Heon,Vasanthakumar,F,69562,9999-01-01
216809,Moni,Winter,M,84785,9999-01-01
216813,Atreye,Lorys,M,40659,9999-01-01
216965,Badri,Birke,M,54761,9999-01-01
217070,Aksel,Gargeya,F,58281,9999-01-01
217173,Torsten,Krichel,M,96811,9999-01-01
217188,Leszek,Bach,F,77842,9999-01-01
217199,Miomir,Saoudi,M,76934,9999-01-01
217336,Jungsoon,Usdin,M,76034,9999-01-01
217350,Bernardo,Bauknecht,F,80707,9999-01-01
217559,Taizo,Cappelli,F,69842,9999-01-01
217561,Kiyotoshi,Ananiadou,M,62988,9999-01-01
217643,Guangming,Oxman,F,55919,9999-01-01
217649,Lidong,Potthoff,M,96052,9999-01-01
217661,Chenxi,Janetzko,F,77430,9999-01-01
217746,Shih,Pelc,M,66943,9999-01-01
217824,Tomofumi,Ranai,F,64556,9999-01-01
217945,Shmuel,Georg,M,88260,9999-01-01
217967,Candido,Merli,M,80085,9999-01-01
217991,Kenton,Reinhard,F,80840,9999-01-01
218044,Maia,Veevers,M,67174,9999-01-01
218051,Seongbin,Czap,M,69947,9999-01-01
218167,Diederik,Fargier,M,70655,9999-01-01
218183,Zsolt,Papastamatiou,M,66813,9999-01-01
218212,Navin,Cheshire,M,81958,9999-01-01
218217,Wuxu,Bernick,M,53539,9999-01-01
218228,Francesca,Auyong,F,64688,9999-01-01
218291,Martine,Kalloufi,F,64682,9999-01-01
218319,Kitty,Speer,F,53536,9999-01-01
218432,Eran,Pettit,F,66847,9999-01-01
218439,Amstein,Jonsson,M,67512,9999-01-01
218477,Vishwani,Kornatzky,M,40000,9999-01-01
218560,Charmane,Ramamoorthy,F,54540,9999-01-01
218592,Shalesh,McDermid,F,67463,9999-01-01
218661,Haldon,Nitta,M,46618,9999-01-01
218674,Toshiko,Lipner,F,68093,9999-01-01
218725,Genevieve,Hatcliff,M,72411,9999-01-01
218883,Yongqiao,Erie,F,70125,9999-01-01
219026,Nathalie,Quittner,M,87345,9999-01-01
219102,Xiaoheng,Arlazarov,M,74072,9999-01-01
219116,Jinxi,Sgarro,F,69429,9999-01-01
219251,Gian,Braunschweig,F,57521,9999-01-01
219329,Holgard,Heiserman,M,79250,9999-01-01
219462,Quingbo,Uludag,M,83880,9999-01-01
219519,Kazunori,Mitzlaff,M,71206,9999-01-01
219529,Takahira,Brender,M,68483,9999-01-01
219548,Anestis,Naumovich,F,86218,9999-01-01
219661,Jayson,Cronin,M,49179,9999-01-01
219761,Moss,Lupu,F,71411,9999-01-01
219778,Chuanti,Ishibashi,F,96826,9999-01-01
219898,Tonny,Felcyn,F,78634,9999-01-01
219962,Goncalo,Gill,M,55585,9999-01-01
219977,Honglan,Escriba,F,44866,9999-01-01
219994,Akemi,Broomell,M,85955,9999-01-01
220004,Erzsebet,Karnin,F,81344,9999-01-01
220019,Rafael,Lamba,M,77363,9999-01-01
220051,JoAnne,Matheson,F,105213,9999-01-01
220064,Mark,Ramras,F,41717,9999-01-01
220119,Kauko,Basagni,F,53831,9999-01-01
220184,Mahendra,Emiris,F,73053,9999-01-01
220234,Nobuyoshi,Viele,M,70448,9999-01-01
220323,Tomoyuki,Hainaut,M,86454,9999-01-01
220343,Siamak,Msuda,M,74696,9999-01-01
220617,Turgut,Millington,F,56064,9999-01-01
220642,Cathie,Srimani,M,62944,9999-01-01
220657,Krisda,Sinitsyn,M,40000,9999-01-01
220718,KayLiang,Polajnar,M,59267,9999-01-01
220729,Shimshon,Kamber,F,60241,9999-01-01
220868,Christoph,Lovengreen,M,67650,9999-01-01
220956,Dannz,Beerel,M,82373,9999-01-01
220998,Eckart,Bael,M,81524,9999-01-01
221139,Harngdar,Pietracaprina,M,40000,9999-01-01
221337,Ramachenga,Jiang,M,90853,9999-01-01
221351,Odoardo,Chepyzhov,M,88868,9999-01-01
221577,Gita,Capobianchi,M,87547,9999-01-01
221663,Parto,Pileggi,M,40000,9999-01-01
221709,Edwin,Parascandalo,M,65839,9999-01-01
221760,Marko,Ellozy,M,49351,9999-01-01
221770,Jayesh,Winter,M,73211,9999-01-01
221824,Parviz,Orsini,F,42331,9999-01-01
221881,Subhash,Cyne,M,79504,9999-01-01
221882,Sahrah,Aloia,M,76346,9999-01-01
222019,Kristian,Edelhoff,M,65347,9999-01-01
222022,Dung,Mayerwieser,F,59367,9999-01-01
222077,Gor,Kilgour,M,81203,9999-01-01
222145,Zhiwei,Huttel,F,50472,9999-01-01
222180,Maia,Feinberg,M,95537,9999-01-01
222205,Ayonca,Validov,M,49821,9999-01-01
222330,Gor,Bellone,M,79868,9999-01-01
222358,Vishv,Pramanik,F,82959,9999-01-01
222427,Roselyn,Schaft,F,73514,9999-01-01
222536,Feipei,Merel,F,80780,9999-01-01
222559,Arvind,Mitina,M,63539,9999-01-01
222587,Kiyokazu,Chiola,F,68268,9999-01-01
222624,Kenton,Birdsall,F,76725,9999-01-01
222836,Ishfaq,Aloia,M,76341,9999-01-01
222925,Shrikanth,Karunanithi,F,63035,9999-01-01
222954,Persi,Pleszkun,M,67327,9999-01-01
223292,Kasidit,Savasere,F,76243,9999-01-01
223310,Jolita,Erdi,F,73898,9999-01-01
223327,Teunis,Peron,M,84926,9999-01-01
223344,Perla,Eiter,M,81568,9999-01-01
223389,Shuho,Adachi,M,82793,9999-01-01
223461,Manibrata,Kusalik,F,76441,9999-01-01
223486,Mang,England,F,76578,9999-01-01
223501,Gennady,Cappelletti,M,61742,9999-01-01
223550,Seongbae,McFarlan,M,41715,9999-01-01
223645,Tomokazu,Shumilov,M,46019,9999-01-01
223703,Kokou,Bottner,F,94441,9999-01-01
223872,Supot,Penttonen,M,64205,9999-01-01
223972,Phillip,Peng,M,62310,9999-01-01
223981,Christoph,Cheshire,M,63502,9999-01-01
224067,Lene,Ruther,F,75167,9999-01-01
224070,Chrisa,Krzyzanowski,M,57261,9999-01-01
224162,Munenori,Olano,M,54217,9999-01-01
224171,Chaitali,Ramamoorthy,F,67175,9999-01-01
224222,Sumant,Thorensen,M,65250,9999-01-01
224269,Makato,Kornatzky,M,84375,9999-01-01
224356,Giri,Tischendorf,F,58048,9999-01-01
224431,Xiadong,Bruckman,M,63194,9999-01-01
224498,Mary,Khalil,F,89315,9999-01-01
224680,Beshir,Liedekerke,M,81138,9999-01-01
224694,Arfst,Collette,F,76188,9999-01-01
224776,Thanasis,Salinas,M,71802,9999-01-01
224795,Chaitali,Shokrollahi,M,84880,9999-01-01
224907,Holgard,Matzke,F,79549,9999-01-01
225105,Palash,Hempstead,F,82772,9999-01-01
225211,Barry,Krichel,M,47446,9999-01-01
225254,Sanjoy,Tzvieli,F,78234,9999-01-01
225255,Dharmaraja,Shumilov,M,65388,9999-01-01
225280,Perry,Miara,M,67970,9999-01-01
225287,Ronnie,Decleir,M,67212,9999-01-01
225301,Huican,Collavizza,M,56397,9999-01-01
225306,Wonhee,Pagter,M,101630,9999-01-01
225307,Shiv,Angel,M,62289,9999-01-01
225323,Morrie,Sidhu,M,88201,9999-01-01
225327,Vishwani,Kalloufi,M,53568,9999-01-01
225515,Jenwei,Herber,M,85832,9999-01-01
225518,Owen,Zyda,F,78445,9999-01-01
225594,Mariusz,Emmerich,F,54347,9999-01-01
225658,Danai,Kakkar,M,66251,9999-01-01
225992,Sverrir,Zedlitz,F,58236,9999-01-01
226067,Baruch,Benner,F,101626,9999-01-01
226095,Unal,Kalsbeek,F,70075,9999-01-01
226112,Susanna,Gomatam,M,84125,9999-01-01
226191,Toong,Jakobus,M,64241,9999-01-01
226270,Uwe,Honiden,M,50466,9999-01-01
226325,Leni,Avouris,F,97594,9999-01-01
226367,Ung,Munro,F,71742,9999-01-01
226369,Kensei,Heping,M,113188,9999-01-01
226384,Hausi,Makinen,F,73273,9999-01-01
226480,Leszek,Kusalik,F,47277,9999-01-01
226699,Zsolt,Bolsens,F,70711,9999-01-01
226708,Bikash,Zedlitz,F,52976,9999-01-01
226782,Jaber,Beerel,F,98193,9999-01-01
226878,Abdulah,Furedi,F,86694,9999-01-01
226896,Yurij,Akaboshi,M,63030,9999-01-01
227249,Hideyuki,Erni,F,82914,9999-01-01
227459,Younwoo,Schmiedel,M,85628,9999-01-01
227465,Bartek,Ducloy,M,55596,9999-01-01
227553,Trygve,Schwartzbauer,F,69196,9999-01-01
227563,Peternela,Yamaashi,F,41808,9999-01-01
227650,Takanari,Juneja,F,57135,9999-01-01
227662,Gou,Preusig,M,82360,9999-01-01
227689,Dannz,Seuren,M,71307,9999-01-01
227694,Paloma,Chandrasekhar,F,73897,9999-01-01
227695,Saeed,DasSarma,F,48860,9999-01-01
227783,Xiping,Constantine,F,72685,9999-01-01
227792,Woody,Ponthieu,M,76129,9999-01-01
227877,Leszek,Tsukune,M,68245,9999-01-01
227910,Saniya,Alencar,M,70848,9999-01-01
227969,Falguni,Mandell,M,82501,9999-01-01
228065,Mariusz,McFarlan,M,48816,9999-01-01
228142,Vojin,Talmor,M,77961,9999-01-01
228146,Navin,Rande,M,67719,9999-01-01
228152,Sailaja,Lung,F,79810,9999-01-01
228223,Pranav,Hatcliff,M,53737,9999-01-01
228320,Wonhee,Murrill,M,60533,9999-01-01
228449,Pascal,Kushnir,F,64469,9999-01-01
228500,Martial,Fontet,M,50587,9999-01-01
228517,Huei,Leaver,M,87690,9999-01-01
228546,Matk,Chiodo,M,67195,9999-01-01
228576,Owen,Motley,M,96377,9999-01-01
228587,Katsuo,Basagni,F,67187,9999-01-01
228654,Sudharsan,Chachaty,M,56114,9999-01-01
228655,Jiong,Blokdijk,F,71596,9999-01-01
228685,Peer,Zolotykh,M,43672,9999-01-01
228861,KayLiang,Siksek,M,40164,9999-01-01
228895,Ugo,Fontan,F,58478,9999-01-01
228982,Alagu,Ramsak,M,60043,9999-01-01
229046,Fabrizio,Denti,F,77727,9999-01-01
229163,Susuma,Wroclawski,M,61510,9999-01-01
229208,Patricio,Christianini,M,70075,9999-01-01
229367,Oscar,Katzenelson,M,55171,9999-01-01
229368,Chuanti,Marrevee,F,80782,9999-01-01
229481,Shimshon,Conti,F,56999,9999-01-01
229539,Torsten,Kawashima,M,78484,9999-01-01
229552,Utpal,Shackel,M,87877,9999-01-01
229578,Bernt,Ariola,M,80217,9999-01-01
229620,Arun,Shackell,M,66723,9999-01-01
229911,Ingmar,Jansen,F,71949,9999-01-01
229926,Tomofumi,Sgarro,M,71324,9999-01-01
229937,Huiqun,Butner,M,42260,9999-01-01
229997,Fai,Zwicker,M,76930,9999-01-01
230008,Sajjan,Angelopoulos,F,51924,9999-01-01
230022,Xuedong,Skogmar,M,72627,9999-01-01
230047,Yucai,Jullig,M,51291,9999-01-01
230074,Zito,Templeman,M,54673,9999-01-01
230280,Karlis,Feinberg,F,50635,9999-01-01
230346,Guiseppe,Trumbly,F,74136,9999-01-01
230353,Siamak,Maierhofer,F,67592,9999-01-01
230453,Limsoon,Macedo,M,74075,9999-01-01
230480,Udo,Bernini,M,84819,9999-01-01
230610,Stepehn,Veevers,M,88182,9999-01-01
230691,Mantis,Angelopoulos,F,65609,9999-01-01
230723,Shimshon,Portugali,F,60245,9999-01-01
230750,Magy,Vigier,F,64050,9999-01-01
230801,Giao,Engberts,M,102623,9999-01-01
230813,Tesuya,Shumilov,M,78602,9999-01-01
230868,Zengping,Poulakidas,F,63320,9999-01-01
230976,Chuanyi,Serot,M,54612,9999-01-01
231034,Xiaobin,Coors,M,67819,9999-01-01
231057,Ziyad,Bhattacharjee,M,73245,9999-01-01
231151,Jessie,Varman,F,44239,9999-01-01
231163,Emran,Dechter,F,76706,9999-01-01
231178,Gennady,Highland,F,58681,9999-01-01
231276,Jayesh,Butner,M,69107,9999-01-01
231294,Sven,Brender,M,40000,9999-01-01
231344,Ohad,Kalafatis,M,42178,9999-01-01
231410,Persi,Sidou,M,62412,9999-01-01
231430,Quingbo,Kusakabe,M,80378,9999-01-01
231563,Khosrow,Rijckaert,M,54532,9999-01-01
231570,Dietrich,Vecchi,M,56007,9999-01-01
231571,Lena,Broomell,F,68233,9999-01-01
231696,Foong,Silva,M,82240,9999-01-01
231702,Sahrah,Vieri,M,56117,9999-01-01
231706,Achilleas,Pettey,M,57246,9999-01-01
231740,Kyoichi,Gustavson,F,72876,9999-01-01
231858,Geoffry,Baez,M,62183,9999-01-01
231874,Murthy,Peroz,M,50943,9999-01-01
231887,Yongmin,Petereit,M,88339,9999-01-01
231956,Spyrose,Birjandi,M,54080,9999-01-01
231959,Adib,Hatcliff,M,66327,9999-01-01
232050,Tomoyuki,Weedon,M,55575,9999-01-01
232098,Margareta,Bale,M,56339,9999-01-01
232102,Hidekazu,Ramsay,F,61568,9999-01-01
232201,Weicheng,Baig,M,81443,9999-01-01
232204,Mamdouh,Zastre,M,65338,9999-01-01
232338,Genta,Mahnke,M,54601,9999-01-01
232508,Kankanahalli,Brickell,F,48048,9999-01-01
232526,Stepehn,Bernick,M,57551,9999-01-01
232599,Haldon,Kropf,F,92502,9999-01-01
232636,Duro,Peha,F,60518,9999-01-01
232679,Lijie,Baca,M,40000,9999-01-01
232686,Kazuhiko,Akiyama,F,52341,9999-01-01
232716,Manu,Bruckman,M,66737,9999-01-01
232722,Mitchel,Srimani,F,55443,9999-01-01
232753,Tadanori,Sudbeck,M,100993,9999-01-01
232882,Zhigen,Pepe,M,82153,9999-01-01
232883,Gita,Lorie,F,62549,9999-01-01
232933,Keung,Solovay,M,60920,9999-01-01
232947,Noritoshi,Meriste,F,58343,9999-01-01
232995,Jixiang,Billawala,M,82110,9999-01-01
233136,Kauko,Ruther,F,48950,9999-01-01
233163,Jayson,Ginneken,M,81892,9999-01-01
233250,Jayson,Hoogerwoord,F,96162,9999-01-01
233257,Mikhail,Waeselynck,F,86522,9999-01-01
233388,Aluzio,Wendorf,F,50032,9999-01-01
233431,Jingling,Flowers,M,49460,9999-01-01
233520,Magdalena,Ghazalie,F,82880,9999-01-01
233547,Masali,Dichev,M,97112,9999-01-01
233588,Gill,Genin,F,89133,9999-01-01
233594,Xiahua,Yamaashi,M,80687,9999-01-01
233613,Nigel,Masand,F,69544,9999-01-01
233652,Hatim,Auria,M,66535,9999-01-01
233701,Shen,Nollmann,M,76431,9999-01-01
233791,Hideyuki,Zhiwei,M,53647,9999-01-01
233966,Shimshon,Albarhamtoshy,F,89348,9999-01-01
234031,Xudong,Hitomi,M,70814,9999-01-01
234045,Gift,Zschoche,F,56001,9999-01-01
234046,Guadalupe,Valtorta,F,70993,9999-01-01
234056,Udaiprakash,Perng,F,75103,9999-01-01
234084,Rance,Viele,F,62330,9999-01-01
